id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
109883,San Francisco Serenity/ lovely home,566147,Adam,,West of Twin Peaks,37.73241,-122.46432,Entire home/apt,177,2,447,2022-08-23,3.27,1,328,43,STR-0004737
715543,Marie's sunny spacious Mission loft,3676663,Catherine Marie,,Mission,37.76196,-122.41361,Entire home/apt,180,30,4,2014-09-04,0.03,2,0,0,
409549,Bernal Village Small Town San Fran,684131,Mary,,Bernal Heights,37.73812,-122.41807,Entire home/apt,209,3,157,2022-08-29,1.27,1,123,47,STR-0000126
110825,Charming Cottage with Bay View,568933,Michael,,Bayview,37.71664,-122.38981,Entire home/apt,120,30,9,2019-08-11,0.07,1,341,0,
409560,Clean Well-lighted Place to Stay,2038517,Rennea,,Ocean View,37.72034,-122.46745,Private room,56,30,17,2022-08-15,0.14,1,79,2,
719431,Garden live/work suite in safe area by Metro subwy,783438,Phil,,West of Twin Peaks,37.73993,-122.4686,Entire home/apt,92,5,398,2022-08-31,3.31,2,101,56,STR-0000053
114401,Room w/ a View in the Castro!,580606,George,,Castro/Upper Market,37.75939,-122.43051,Private room,115,1,664,2022-09-03,4.83,1,317,56,STR-0000045
720811,Private Apartment in the Inner Richmond of SF,93873,Ron & Cherie,,Inner Richmond,37.77739,-122.46161,Entire home/apt,171,3,269,2022-07-29,2.24,1,81,28,STR-0005426
413663,Luxury PanoView NoeValley Penthouse,1371146,Alex,,Noe Valley,37.7488,-122.44064,Entire home/apt,300,30,72,2017-02-27,0.59,1,364,0,
415498,Prime Location - Studio Apartment,216682,Jay,,Pacific Heights,37.79395,-122.42609,Entire home/apt,125,30,29,2022-06-24,0.23,9,365,3,
115242,Telegraph Hill-Full Bay View.Updated 1br++.Parking,582450,Dawn,,North Beach,37.80599,-122.40943,Entire home/apt,120,30,17,2022-06-01,0.12,1,183,3,
423300,"Wild Garden unit  (coders' paradise, 1000 sq .ft.)",1776403,Natallia,,Mission,37.75686,-122.41019,Entire home/apt,105,30,30,2022-07-31,0.25,5,142,3,STR-0000166
727866,Outer Sunset Guest Suite Near SF Ocean Beach,1743076,Kevin & Esther,,Outer Sunset,37.747253,-122.504105,Entire home/apt,140,1,537,2022-09-01,4.46,1,126,40,STR-0000207
121065,Victorian 1BR/1BA in Castro/Duboce,608445,Hassan,,Western Addition,37.77117,-122.43292,Entire home/apt,120,30,36,2017-07-09,0.29,2,0,0,
124011,Golden Gate Park/UCSF Family High-Tech Victorian,617985,Patrick,,Inner Sunset,37.76317,-122.47029,Entire home/apt,580,7,23,2022-08-27,0.23,1,251,9,STR-0001525
727969,Spacious 1 Bedroom with Garden in Sunny Noe,3729230,Grace,,Noe Valley,37.7527,-122.43294,Entire home/apt,162,30,267,2022-05-03,2.22,2,365,2,STR-0000791
728585,Clipper Street Cottage,3780377,Doug,,Noe Valley,37.74988,-122.4355,Entire home/apt,139,3,361,2022-09-03,3.00,1,293,50,STR-0000052
424846,San Francisco Pied-à-terre,2112291,Martha,,Inner Richmond,37.7835,-122.47445,Private room,196,2,241,2022-09-05,2.47,2,275,12,STR-0001079
128230,Castro Sanctuary,634277,Maria,,Castro/Upper Market,37.75737,-122.43566,Entire home/apt,350,3,174,2022-06-05,1.27,1,249,9,STR-0001224
431862,Penthouse Studio w Rooftop Deck!,1257432,San Francisco Life Real Estate,,Downtown/Civic Center,37.78136,-122.42112,Entire home/apt,120,30,16,2022-03-15,0.15,31,349,2,
437385,Restful Room in a Condo with a Wood Fire,2172763,Melanie,,Outer Richmond,37.77902,-122.50376,Private room,125,3,300,2022-08-28,2.39,1,316,15,STR-0000204
728884,Spacious 2BR in Noe with Parking,3729230,Grace,,Noe Valley,37.75277,-122.43517,Entire home/apt,245,30,143,2022-08-04,1.79,2,365,3,STR-0000791
734801,"Luxurious, modern, beautiful A+view",3832375,Basia,,Pacific Heights,37.78972,-122.43086,Entire home/apt,275,31,33,2022-07-18,0.28,1,354,4,
130775,Emergency happy room-sink  UCSF/USF-San Francisco,21994,Aaron,,Haight Ashbury,37.76555,-122.45213,Private room,56,32,11,2019-08-17,0.09,12,365,0,
734839,Relax in a Charming Edwardian Flat in Russian Hill,3832802,Kenji,,North Beach,37.80074,-122.41048,Entire home/apt,295,30,194,2022-08-06,1.62,1,38,7,STR-0000091
137129,San Francisco Luxury Rental,639671,Mark,,Inner Richmond,37.78733,-122.46371,Entire home/apt,695,7,2,2022-07-26,0.06,1,28,1,2022-004098STR
738547,Spectacular Bay View Russian Hill,3860047,Robert,,Russian Hill,37.80601,-122.41901,Entire home/apt,395,3,181,2022-09-05,1.55,1,273,27,STR-0004924
438940,Classic Room in the Heart of The Castro,1841207,Craig,,Castro/Upper Market,37.758919,-122.434776,Private room,109,2,104,2022-09-04,0.83,1,65,29,STR-0001810
138221,Lone Mountain Pied A Terre,674976,Phil,,Inner Richmond,37.77664,-122.45586,Entire home/apt,140,30,80,2022-08-15,0.59,2,161,4,STR-0000110
442349,Right in the middle living,2198022,Judith,,Western Addition,37.77528,-122.42706,Entire home/apt,150,30,20,2020-10-01,0.17,1,0,0,City registration pending
138592,Modern Architectural Gem - 4 Bdrm,648553,Julie & Brad,,Noe Valley,37.75635,-122.42864,Entire home/apt,1250,5,32,2022-08-14,0.24,1,72,3,Pending Application
442397,OceanBeach2br2BathFreeParking!,2198311,Marianne,,Outer Sunset,37.7587,-122.5088,Entire home/apt,366,4,135,2022-08-08,1.08,1,175,4,STR-0002072
741327,Short-Term Furnished Rental Nob Hill FiDi: 1BR/1BA,9965793,The Twist,,Nob Hill,37.79102,-122.40921,Entire home/apt,123,30,10,2022-04-30,0.08,9,116,1,
138619,North Beach View & Garden 1BD/1BA,644896,Matthew,,Financial District,37.79777,-122.40451,Private room,154,3,84,2022-08-28,0.62,1,315,17,STR-0001519
745957,Micro-Private Single,576273,Darren,,Financial District,37.79492,-122.40312,Private room,500,30,0,,,3,365,0,
747167,Micro-Private Double,576273,Darren,,Chinatown,37.79495,-122.40515,Private room,600,30,0,,,3,365,0,
444675,"Lux Furnished 3-bed. Bay Views, Huge Yard & Patio",2206832,Athena,,Glen Park,37.74088,-122.43251,Entire home/apt,195,30,9,2022-05-31,0.07,2,147,1,
142177,"Stylish, Spacious and Quiet Flat!",656263,Noreen,,Outer Richmond,37.7844,-122.47932,Entire home/apt,311,5,230,2022-08-22,1.74,1,2,14,STR-0002192
455783,Queen Size Bed in Private Room with Loft at Beach,1421509,Matthew,,Outer Sunset,37.7541,-122.50854,Private room,44,30,99,2021-02-08,1.12,2,0,0,
749990,Remodeled Beauty in Haight Ashbury,2475480,Arthur,,Haight Ashbury,37.77164,-122.44084,Entire home/apt,225,30,73,2018-07-21,0.61,5,249,0,
144978,Prime Location - Small Basic Room,216682,Jay,,Pacific Heights,37.79233,-122.42431,Private room,55,30,120,2020-03-31,0.88,9,40,0,
147443,Best Views in all of San Francisco,709325,Mark,,Diamond Heights,37.74633,-122.44591,Entire home/apt,170,30,111,2022-07-31,0.81,5,342,1,STR-0000672
752607,MIssion Charmer in Foodie Paradise - 3bd/1ba,3958328,Lily,,Mission,37.76548,-122.42032,Entire home/apt,310,5,357,2022-08-19,2.99,1,89,34,STR-0001363
459806,Cozy 2BR near Golden Gate Park available monthly,2286112,Joe,,Haight Ashbury,37.76391,-122.45128,Entire home/apt,115,31,63,2020-10-17,0.51,1,99,0,City registration pending
783821,Exquisite Top Floor Castro Jewelbox + Parking,137980,Jack,,Castro/Upper Market,37.75919,-122.43723,Entire home/apt,395,30,23,2022-07-04,0.23,3,279,3,
465723,Charming suite in West Portal area,305557,Sheila,,Parkside,37.74033,-122.47144,Entire home/apt,160,30,452,2022-04-16,3.61,1,309,1,STR-0000132
754117,Amazing Flat in Haight Ashbury,3967658,Ryan & Tricia,,Haight Ashbury,37.77234,-122.44622,Entire home/apt,200,30,173,2022-04-23,1.46,1,299,17,Pending Application
784071,Elegant Spacious Flat with PARKING,3772252,Timothy,,Castro/Upper Market,37.7601,-122.42869,Entire home/apt,300,30,96,2022-06-10,0.80,1,281,5,
758815,Beautiful apartment with garden close to the water,3998807,Jacinta,,Marina,37.80304,-122.44187,Entire home/apt,177,30,25,2021-05-02,0.25,1,311,0,1021857
467507,Gorgeous Bernal Heights Studio Apartment,2320888,Jennifer,,Bernal Heights,37.74797,-122.41111,Entire home/apt,189,3,305,2022-09-04,2.43,1,290,51,STR-0005349
794626,Beautiful Bernal Heights Apartment,4186663,Justin,,Excelsior,37.72882,-122.42539,Entire home/apt,140,2,313,2022-08-21,2.65,1,321,33,Pending application
468490,Penthouse Panoramic View Home with Decks,285168,Bill,,Russian Hill,37.80109,-122.41385,Entire home/apt,399,2,58,2022-07-31,0.54,1,291,21,STR-0000265
765914,"Gorgeous Mission Loft, Great Light!",4038852,Garry,,Mission,37.75778,-122.41316,Entire home/apt,399,7,52,2022-06-14,0.44,1,358,4,STR-0002749
795254,Attic Master Suite with Kitchenette,4189517,Jane,,Western Addition,37.77099,-122.43355,Entire home/apt,182,3,301,2022-09-03,2.57,1,276,56,STR-0000406
470686,Private bath/Queen bdrm/Super Location,2335495,Hao,,Mission,37.76761,-122.42474,Private room,125,1,308,2021-11-07,2.47,2,0,5,STR-0000378
808919,Cozy Victorian in Alamo Square Area,3022475,Susan,,Western Addition,37.77819,-122.43721,Private room,140,3,132,2022-09-05,1.53,3,324,17,STR-0000427
474107,Three cozy rooms in an SF Edwardian home!,2318089,Inés,,Excelsior,37.72369,-122.42865,Private room,79,2,122,2022-09-05,1.96,1,121,31,STR-0007772
767506,Spacious Gem to Entertain or Relax,3807182,Jennifer,,West of Twin Peaks,37.74412,-122.45273,Entire home/apt,410,2,133,2022-08-06,1.13,1,255,14,STR-0000472
810315,Private Room With Best Location In city,1504399,"Skt, Teo",,Marina,37.80013,-122.42542,Private room,60,30,23,2019-12-22,0.29,2,58,0,1083921﻿
769734,Cottage in the Mission,4060777,Annie,,Mission,37.75796,-122.40913,Private room,118,2,113,2022-08-07,1.06,1,61,4,STR-0002863
479415,Sunny Home in Prime Bernal Heights,350839,Amy,,Bernal Heights,37.74125,-122.41368,Entire home/apt,315,4,22,2019-08-18,0.19,1,0,0,STR-0003343
813577,Victorian flat in heart of the Mission District,4275408,Mark,,Mission,37.75905,-122.41945,Entire home/apt,110,30,5,2022-07-16,0.26,1,198,2,
487019,Spacious Bright 3 br/2ba in Potrero Hill,2410550,Cecile,,Potrero Hill,37.75622,-122.39821,Entire home/apt,246,5,26,2022-01-02,0.21,1,163,2,STR-0001599
774323,PrivateBath.    Hike/Bike/TransitScore97,4085271,Jan,,Mission,37.76034,-122.42394,Private room,150,2,428,2022-08-27,3.62,2,156,18,STR-0000504
776239,"Modern view house up above the Castro, 3+bdrm/2ba",4094089,Josh,,Castro/Upper Market,37.75948,-122.44357,Entire home/apt,581,5,44,2022-08-21,0.59,2,22,11,STR-0002738
815183,Country in the City... (30-day min),4282539,Lily,,Outer Mission,37.72979,-122.44791,Private room,42,30,12,2019-08-16,0.12,1,185,0,
779109,Private Mission Rm w/ Modern Design,4091830,Daniel,,Mission,37.74869,-122.41935,Private room,170,30,174,2022-07-17,1.96,3,365,1,STR-0001812
487499,Mission District - Perfect Location,1682183,Daniel,,Mission,37.75884,-122.42232,Entire home/apt,125,30,190,2022-06-11,1.53,1,313,4,
819863,"Absolutely Private, Wi Fi, Laundry, Public Parking",4306242,Michael And Polina,,Inner Sunset,37.75868,-122.46912,Entire home/apt,135,1,105,2022-08-03,1.02,2,79,21,STR-0004485
781945,Huge Condo in the best Location,4124339,Tanmay,,Financial District,37.78471,-122.39852,Entire home/apt,350,183,3,2013-09-13,0.03,1,0,0,
829185,Gorgeously Renovated Coastal Victorian Home,4346130,Shannon,,Mission,37.76956,-122.42483,Entire home/apt,607,3,130,2022-08-03,1.11,2,30,10,STR-0000973
783135,Huge 1BR Apartment + Garden (NoPa),13504479,Deborah,,Western Addition,37.77624,-122.44368,Entire home/apt,160,30,136,2022-02-01,1.15,1,280,3,City registration pending
490931,"Mission's ""La Lengua""",1269188,Maureen,,Bernal Heights,37.74766,-122.42041,Private room,100,30,79,2015-08-01,0.77,1,303,0,
830576,Sunny Pac Heights Studio w BAY VIEW,2350141,Eric,,Pacific Heights,37.79644,-122.42546,Entire home/apt,175,200,2,2013-04-22,0.02,1,0,0,
491867,Central San Francisco Urban Dream,969518,Sona,,Western Addition,37.77196,-122.43477,Entire home/apt,390,2,52,2022-08-04,0.42,1,0,13,STR-0000192
1125079,Safe+clean+Parking+Ocean View 3 Bath Brown Bedroom,5565510,Lulu,,West of Twin Peaks,37.73394,-122.46323,Private room,75,15,168,2022-08-15,1.48,4,365,2,STR-0001386
833149,"Remodeled 1Bed/1Bath, Pet Friendly, Laundry, Patio",4306242,Michael And Polina,,Inner Sunset,37.75989,-122.46688,Entire home/apt,93,30,11,2017-06-06,0.09,2,24,0,
493889,Spacious 1brm w/ breathtaking view,2439917,Germaine,,Outer Mission,37.72833,-122.44125,Entire home/apt,225,4,100,2022-08-29,0.80,1,297,22,STR-0004820
837045,Kid friendly apt near Duboce Park,4374318,Jolie,,Western Addition,37.77028,-122.43156,Entire home/apt,249,2,62,2022-07-22,0.56,2,65,7,STR-0003122
1484792,"Live Like a San Franciscan in Hayes Valley, with Parking",5192660,Mario,,Western Addition,37.777439,-122.423988,Entire home/apt,250,30,165,2022-08-09,1.52,1,231,7,City registration pending
1135632,Sunny Room with work space and roof deck,6229756,Sharna,,Mission,37.75796,-122.41239,Private room,150,3,31,2019-11-21,0.27,1,158,0,STR-0000359
1138764,SF Penthouse right next to the Moscone Center,3169829,Anjan,,Financial District,37.78457,-122.39989,Private room,290,2,18,2022-05-18,0.16,2,81,1,STR-0004617
838660,"Modern Luxury 1BR Near FiDi, #9",9965793,The Twist,,Chinatown,37.790672,-122.407249,Entire home/apt,133,30,9,2016-02-20,0.08,9,119,0,
1487849,Holladay Home (w/ parking),1590094,Maury,,Bernal Heights,37.74778,-122.4045,Entire home/apt,165,2,402,2022-08-21,3.64,1,69,26,STR-0004116
845502,Historic SF Victorian,24215,Rosy,,Western Addition,37.7735,-122.43643,Entire home/apt,895,7,3,2014-09-18,0.03,2,357,0,STR-0000264
1498953,Beauteous 3BR 3BA Dream Home & Garden Oasis,5088214,Anna & Irene,,Bayview,37.73818,-122.38691,Entire home/apt,325,30,84,2022-07-12,0.81,3,216,4,City Registration Pending
1141986,Lovely SF Studio & Location,5960567,Karina,,South of Market,37.77995,-122.40178,Entire home/apt,90,360,39,2015-12-22,0.35,2,365,0,
856123,Private Room in a Stunning Vegan Penthouse Apartment,16382,Mark,,Mission,37.76121,-122.41922,Private room,172,1,202,2022-09-04,1.84,2,80,39,STR-0004023
1145582,"Charming apartment in the Fillmore, location!",6281643,Luisa,,Western Addition,37.78735,-122.43225,Entire home/apt,210,50,0,,,1,365,0,
1499843,Bedroom in stylish NOPA flat,3695323,Ruth,,Haight Ashbury,37.77593,-122.4384,Private room,203,3,15,2022-08-31,0.15,1,5,1,City registration pending
859310,Queen Bedroom with Full Bathroom,4367968,Xarre & Vanya,,Mission,37.75661,-122.42067,Private room,150,31,7,2018-08-12,0.06,1,179,0,
1504826,❤️ San Fran 4BR Family Oasis ❤️ 5★ ❤️ Redwood Garden,6017407,Ethan,,Outer Mission,37.72532,-122.44042,Entire home/apt,249,12,29,2022-08-07,0.27,4,0,2,STR-0004457
1148370,"Convenient, Spacious, eateries ➕Parks & Ocean👌",6295555,Shanon,,Parkside,37.7435,-122.48473,Entire home/apt,67,31,39,2022-06-02,0.34,1,263,3,
859336,Cozy & quiet room in bright apartment,4499134,Anka,,Castro/Upper Market,37.76728,-122.43866,Private room,107,2,411,2022-08-22,3.49,1,55,53,str-0005204
1148625,Haight Ashbury private room w/private half bath,6296873,Dennis,,Haight Ashbury,37.76848,-122.44556,Private room,85,4,376,2022-08-28,3.36,1,41,31,STR-0000316
1506702,Spacious 3 BD Cow Hollow Flat,2228453,Ellen,,Marina,37.79849,-122.43022,Entire home/apt,599,1,163,2022-08-28,1.50,1,304,31,STR-0003687
865873,HUGE Open Concept Living in A+ Location,253059,Marie,,Mission,37.76076,-122.4241,Entire home/apt,413,30,36,2022-03-02,0.36,3,27,2,City registration pending
1510363,Cozy 2 BR  Apt. In The Sunnyside,7303214,Charlesie And Tedd,,Outer Mission,37.72817,-122.45077,Entire home/apt,160,3,337,2022-09-01,3.12,1,123,32,STR-0000055
867499,Gorgeously Renovated Coastal Victorian Share,4346130,Shannon,,Western Addition,37.77119,-122.42461,Private room,199,4,27,2020-02-28,0.27,2,0,0,STR-0000973
1150867,"Tranquil, Stylish Studio Combining Indoor with Outdoors",6307640,Annabelle,,Castro/Upper Market,37.76658,-122.43825,Entire home/apt,429,2,386,2022-08-22,3.46,1,349,25,STR-0004171
867555,Oasis in the Mission District Beautiful 1908 Edwardian Home,4562696,Charles & René,,Mission,37.76845,-122.41869,Entire home/apt,499,7,31,2022-07-22,0.28,2,4,1,Pending Application
1151109,Contemporary SF home with roofdeck,6308697,Bella,,Marina,37.80022,-122.43953,Entire home/apt,799,30,12,2021-12-28,0.15,1,280,1,STR-1021838
1511076,Private Sunny Living Room + Bedroom (2 RMS),2403646,Gary,,Castro/Upper Market,37.76137,-122.42661,Private room,155,2,430,2022-08-23,3.92,1,102,54,STR-0001856
870532,Business-Friendly Charmer w/  Deck near The Castro,4587849,Rob,,Castro/Upper Market,37.76467,-122.43571,Entire home/apt,140,30,132,2022-01-31,1.14,1,59,3,City registration pending
1520929,Paradise in the Heart of the City,8055897,Annekarin,,Potrero Hill,37.75991,-122.4048,Entire home/apt,250,2,252,2022-09-02,2.30,1,326,51,STR-0000089
1157109,(#2) 3BR 1Ba  All-new Redone SoMa flat,6340691,Mike,,South of Market,37.77936,-122.41126,Entire home/apt,140,75,2,2022-04-19,0.23,3,190,2,
878935,"2BR: Clean, cozy, family friendly spot next to GGP",4645827,Ashley,,Inner Sunset,37.76354,-122.4673,Entire home/apt,150,30,233,2022-08-07,2.03,1,93,4,STR-0001720
1159284,"Telegraph Hill penthouse. Decks, views, parking.",5548292,Shaun,,North Beach,37.80521,-122.40579,Entire home/apt,295,30,5,2021-01-18,0.05,1,344,0,
1525137,Modern Edwardian in Pacific Heights,7390100,Dion,,Pacific Heights,37.78792,-122.44379,Entire home/apt,180,30,208,2022-08-30,1.90,1,304,3,City registration pending
884770,"Spare room in my colorful, cozy and zen apartment.",4687340,Sandra,,Russian Hill,37.80492,-122.41994,Private room,120,2,248,2022-08-19,2.24,2,106,13,STR-0004980
1163946,2 bedroom in the heart of the Mission,1918239,Jen,,Mission,37.76111,-122.42082,Entire home/apt,70,30,2,2016-10-07,0.03,1,0,0,
1178260,Charming North Beach Alley Hideaway,6446722,John,,North Beach,37.80069,-122.40586,Entire home/apt,160,30,119,2022-08-07,1.06,1,183,5,
890875,"Sunny, modern apt in Lower Haight",4374318,Jolie,,Western Addition,37.77128,-122.43393,Entire home/apt,269,2,10,2022-05-20,0.13,2,64,1,STR-0003122
1195173,Nob Hill-Walking Distance to Downtown!,6531356,Jennifer,,Nob Hill,37.79104,-122.41551,Private room,90,30,25,2022-04-30,0.22,1,252,1,
1525886,Unique Bernal Room&Private Jacuzzi,8141679,Delilah,,Bernal Heights,37.74794,-122.41629,Private room,126,1,143,2020-01-19,1.30,1,249,0,STR-0000180
895381,Hayes Valley 1 BR with Private Deck,1257432,San Francisco Life Real Estate,,Downtown/Civic Center,37.7774,-122.42003,Entire home/apt,144,30,12,2022-07-01,0.11,31,310,2,
1531273,"Quiet Oasis, Heart of SF, Near Tech Shuttles",104075,Jeanne,,Western Addition,37.77156,-122.43365,Entire home/apt,235,30,104,2019-03-01,0.94,1,249,0,
900393,Comfortable Potrero Hill 2 BDR Home,4808354,Irene,,Potrero Hill,37.7577,-122.39958,Entire home/apt,295,30,94,2019-05-21,0.81,1,354,0,
1195374,Stylish Condo in Desirable Mission Dolores,5024596,Megan,,Castro/Upper Market,37.7689,-122.42765,Entire home/apt,140,45,3,2021-09-01,0.15,1,0,0,
900941,Stunning apartment with roof deck!,914858,Juan,,Castro/Upper Market,37.7568,-122.43698,Entire home/apt,565,90,13,2014-03-26,0.12,1,365,0,
1537497,Great Hayes Valley 1 BR (#10),3977854,Michael,,South of Market,37.77329,-122.42053,Entire home/apt,130,30,47,2022-08-20,0.44,6,352,2,
905399,The Mission Room in 1906 SF Victorian Not Shared,4843181,Nancy,,Mission,37.75007,-122.41837,Private room,80,5,171,2022-08-10,1.47,3,67,3,STR-0001701
1547477,Great Hayes Valley Studio (#4),3977854,Michael,,Western Addition,37.77965,-122.42432,Entire home/apt,100,30,48,2022-07-30,0.45,6,287,7,
1200068,"Private, quiet BR - Upscale Home",6555530,Phyllis,,Outer Mission,37.73411,-122.44805,Private room,55,30,19,2021-11-08,0.17,1,263,1,
915058,"Unique Home, Magical Garden, Amazing Views + Tub!",3608449,Jeannie (And Skate),,Bernal Heights,37.74332,-122.40942,Entire home/apt,1011,2,37,2022-07-18,0.36,2,5,8,STR-0000478
918341,Potrero Hill Garden Getaway,145258,Kepa,,Potrero Hill,37.76553,-122.39614,Entire home/apt,270,1,537,2022-09-01,4.63,2,341,44,STR-0000073
1201159,Modern Studio +View in SOMA!,6561127,Omid,,South of Market,37.78242,-122.39963,Entire home/apt,100,30,43,2022-06-02,0.39,1,260,5,
